amount,bond_id,bond_type,bondsman_company,booking_id,conditions,created_date,exonerated,exonerated_datetime,person_id,posted,posted_datetime,poster_name,receipt_number
2500.0,BOND-01aad05a-18f3-4500-b00f-6539127e39d8,SURETY,Liberty Bonding,1c323144-41f7-4229-a0ec-f58108c10210,[],2025-09-11 15:33:52,False,,P-01F32EAE47,True,2025-06-21 15:33:52,Kristen Ryan,RCPT-360691
5000.0,BOND-aed90574-4858-46f5-a4db-2c0286600d4a,PERSONAL_RECOGNIZANCE,,f99601e7-923f-4334-8a22-fa3320e10c66,[],2025-09-11 15:33:52,False,,P-621896637F,True,2025-09-10 15:33:52,Tracy Hess,RCPT-963766
500.0,BOND-272ceedd-b6b6-43f1-809c-8caa603cf356,PERSONAL_RECOGNIZANCE,,f5452215-1f3b-4e70-9046-b680e7733ee3,"[""SURRENDER_PASSPORT"", ""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:52,False,,P-C727BA25E2,True,2025-07-15 15:33:52,Margaret Case,RCPT-457277
2500.0,BOND-092ddde5-68b2-490e-a06d-38fbbb034cee,SURETY,,b3a194c8-5106-4b90-89d3-70fa7869c532,[],2025-09-11 15:33:52,False,,P-30A3715B55,False,,,
2500.0,BOND-ac6aface-9ffc-47d4-82c6-56b0d93a4b8a,CASH,,feac630e-142a-4ddc-bfa1-5481a94103f6,"[""NO_CONTACT""]",2025-09-11 15:33:52,False,,P-42B90DA197,True,2025-06-19 15:33:52,David Mcpherson,RCPT-439177
5000.0,BOND-515eb097-60d9-476b-8216-b0b08b971981,CASH,,ddf97620-1ed1-4a47-b7a5-95cad182b6fc,"[""NO_CONTACT""]",2025-09-11 15:33:52,False,,P-3F033923EF,True,2025-06-19 15:33:52,Jimmy Cameron,RCPT-892470
5000.0,BOND-66c617a8-846e-4b0b-91c1-1c3f3c9a51ee,SURETY,,0a9822a3-1da0-47db-9f41-c21ad8c137ba,"[""SURRENDER_PASSPORT""]",2025-09-11 15:33:52,False,,P-7C55A11042,False,,,
1000.0,BOND-bee54326-d19c-4631-9c10-4643efd14429,PROPERTY,,afcfb182-01a0-4182-85f5-b491b85aa82d,[],2025-09-11 15:33:52,False,,P-4030440ED5,False,,,
5000.0,BOND-cebd88d4-f565-4f60-b940-718289cbd839,SURETY,,429398ef-2039-4068-88dd-fd39d6af711c,[],2025-09-11 15:33:52,False,,P-1E71CBED0B,False,,,
2500.0,BOND-77615118-58ca-4f16-bf1c-633a76f6158d,CASH,,53a822f7-0d06-4e2a-b05f-ede672ec1a2a,"[""NO_CONTACT"", ""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:52,False,,P-1C4A35B326,False,,,
1000.0,BOND-79548381-f83e-4529-8320-15cfd1861ad5,PERSONAL_RECOGNIZANCE,,d80fb947-3627-454a-9348-eefec7004fb5,"[""PRETRIAL_SUPERVISION"", ""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:52,False,,P-56E559FB7E,True,2025-08-11 15:33:52,Eric Smith,RCPT-433062
500.0,BOND-8088d076-674a-4fbe-97e8-bd986859bc4b,CASH,,31dcd4a7-552a-42aa-ae83-dbbbb3f6c341,[],2025-09-11 15:33:52,True,,P-2F95B958CD,False,,,
2500.0,BOND-13532722-406d-4894-a38b-f52ae0978ad2,SURETY,Quick Release Bail,c29e80b4-1f11-49d6-9abd-b3bd350b00b4,"[""SURRENDER_PASSPORT""]",2025-09-11 15:33:52,True,2025-08-13 15:33:52,P-58D6393628,True,2025-07-16 15:33:52,Anthony Drake,RCPT-284935
10000.0,BOND-f6c4e9ff-e6c4-4a21-b1d8-f05eea5a1c71,SURETY,Quick Release Bail,95afc98d-58c7-4f67-ba2b-b38434c18c47,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:52,False,,P-E97C963882,True,2025-08-26 15:33:52,Steven Garcia,RCPT-462070
5000.0,BOND-ec565e4d-dc1c-412c-909f-6be2808ea22a,SURETY,Liberty Bonding,56f18a49-f40e-4981-b44d-892416ee7087,[],2025-09-11 15:33:52,False,,P-3460A1BAE3,True,2025-07-26 15:33:52,Catherine Potter,RCPT-532838
500.0,BOND-c9063b78-2a61-4b37-827e-37fec40ab57d,CASH,,ca49aab7-6077-450f-a69b-e6393b894f5a,"[""NO_CONTACT""]",2025-09-11 15:33:52,False,,P-E2AF0F0049,False,,,
10000.0,BOND-1b81a603-6e71-4360-918b-0e0075e7d367,CASH,,67a1ac9a-1fd9-46c1-8748-a8679d5b7c6c,"[""NO_CONTACT""]",2025-09-11 15:33:52,False,,P-9CC48ABA19,True,2025-08-03 15:33:52,Alicia Bonilla,RCPT-929016
5000.0,BOND-8f199ccb-e378-436c-a496-eba75c8a7b3e,PERSONAL_RECOGNIZANCE,,91fe66a5-9acd-4997-b7ae-ec939a1c6ee6,[],2025-09-11 15:33:52,False,,P-DE56958300,True,2025-09-03 15:33:52,Jesse Calderon,RCPT-790972
10000.0,BOND-b1cab4b0-89b4-4492-a92e-d5f0c78d27b4,PERSONAL_RECOGNIZANCE,,d5ed576a-171e-4556-8091-86a57aee368d,[],2025-09-11 15:33:52,True,,P-41859E47A8,False,,,
500.0,BOND-09daea52-c9bd-471c-823b-c3b0bc844ebd,SURETY,,deeb99aa-c15c-47e1-8370-6cd26368222e,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:52,False,,P-405BA424AC,False,,,
500.0,BOND-1b871101-8064-4fc5-a99b-c20b2fd23690,CASH,,da387046-f4e5-4a98-8aa0-0bf20e63824a,"[""NO_CONTACT"", ""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:52,False,,P-93AF7A9ECB,True,2025-09-05 15:33:52,Carrie Kline,RCPT-792011
5000.0,BOND-bb36c87a-ebc3-4576-a2b3-bfd2a480e53c,PERSONAL_RECOGNIZANCE,,873096e1-19d9-4807-8fd0-2980f79f9572,"[""SURRENDER_PASSPORT""]",2025-09-11 15:33:52,False,,P-458E5B0C52,False,,,
10000.0,BOND-03bd76d8-8222-4139-84d5-9a0b17c74e98,CASH,,ecc2b6b8-f269-489f-9cf5-4cf71a73d4d8,[],2025-09-11 15:33:52,False,,P-E543EC23B4,False,,,
500.0,BOND-b416f976-fefb-4161-95b9-dfcad9353b08,PERSONAL_RECOGNIZANCE,,3abf5ccb-9071-4075-8565-2d9869ed8b92,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:52,False,2025-08-24 15:33:52,P-3287087617,True,2025-07-10 15:33:52,Amanda Chandler,RCPT-870025
500.0,BOND-e680de48-2ccf-4482-9a4e-d987bc671f4e,PERSONAL_RECOGNIZANCE,,0e9b1a70-5de8-427e-a12a-b6dd96f48b14,"[""NO_CONTACT""]",2025-09-11 15:33:52,False,,P-8B3946E0D0,True,2025-08-29 15:33:52,Eugene Evans,RCPT-187304
2500.0,BOND-0ed7b867-5274-4551-b731-53cef032ddc7,CASH,,393f7e5d-8ad2-4609-b435-0de715813dd0,[],2025-09-11 15:33:52,False,,P-2758E8637F,True,2025-08-28 15:33:52,Kimberly Koch,RCPT-145164
500.0,BOND-ba824466-5f51-4c00-8df8-4551853bb016,PERSONAL_RECOGNIZANCE,,d1fe746d-5991-4c01-b301-2f4c794f6c88,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:52,False,,P-23903352D9,True,2025-07-22 15:33:52,Bobby Johnson,RCPT-375997
5000.0,BOND-09ca54fb-d831-4a8e-ac1f-16500ab57c28,PERSONAL_RECOGNIZANCE,,116d84a9-347e-4dc6-ad77-2c03510d3f49,"[""SURRENDER_PASSPORT"", ""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:52,False,,P-0CCA749BD7,False,,,
5000.0,BOND-6a591241-ca81-4aa2-9caf-21fa93acd4e6,PERSONAL_RECOGNIZANCE,,70e3f885-3bd1-4552-b752-eb5c3ab896e7,"[""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:52,False,,P-E8E054C9A0,False,,,
1000.0,BOND-0de88726-1139-4f58-b53f-63053625d23d,SURETY,,0ac64598-4c9f-498a-9304-adab183a1ed2,[],2025-09-11 15:33:52,False,,P-8F9EE3593D,False,,,
5000.0,BOND-7d9dbe69-04f8-490b-a5c6-a80732aabf0a,PERSONAL_RECOGNIZANCE,,5f96ef9f-9bf1-4de9-bf82-ad71d86d81f3,"[""SURRENDER_PASSPORT"", ""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:52,True,,P-59282AF800,False,,,
500.0,BOND-bdb78f42-0ae6-409a-bbf7-48c0bb1874ef,PROPERTY,,b2cfa087-fb7c-42b0-b921-06a921607731,"[""SURRENDER_PASSPORT""]",2025-09-11 15:33:52,True,,P-F6FAAA1FFF,False,,,
2500.0,BOND-7d1529eb-f406-4c5d-aa05-cd89a6fef896,CASH,,1a1e14a6-d382-4da6-b9d1-5100f48f006e,[],2025-09-11 15:33:52,False,,P-CD53659477,False,,,
5000.0,BOND-6bb8c721-adb9-43a1-8708-bd53b6958087,PERSONAL_RECOGNIZANCE,,858502e4-f9f8-4890-b0c7-e36324381fd9,[],2025-09-11 15:33:52,False,,P-C3B12B68E2,False,,,
2500.0,BOND-c5776b98-6b78-4c70-8cbd-abe2ad7de313,PERSONAL_RECOGNIZANCE,,12cdee13-db0c-4832-8274-04fca7270ca3,"[""PRETRIAL_SUPERVISION"", ""NO_CONTACT""]",2025-09-11 15:33:52,False,2025-08-05 15:33:52,P-76B230EABA,True,2025-08-09 15:33:52,Lindsay Mcdaniel,RCPT-351290
5000.0,BOND-e65ac452-95ec-4694-889d-116bf8a2534c,PROPERTY,,5a782c2e-0759-4ee7-904b-2163bfeb59ee,"[""SURRENDER_PASSPORT"", ""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:52,False,,P-3961E3DA5E,False,,,
2500.0,BOND-63f04ceb-c4ba-4f4f-b8e5-3a127b750445,PERSONAL_RECOGNIZANCE,,a11985f3-3fc7-4afc-8487-991969ca4c5a,"[""NO_CONTACT"", ""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:53,False,,P-5297ABDA65,False,,,
1000.0,BOND-7ad6cd9b-ae0e-4a97-bb79-52d065893189,SURETY,Quick Release Bail,34699f55-b982-4a6e-b208-4a569ea4430b,[],2025-09-11 15:33:53,False,2025-08-15 15:33:53,P-59A8BB7253,True,2025-07-26 15:33:53,Caleb Arroyo,RCPT-987521
5000.0,BOND-babc5a05-9c58-4579-b76a-e43b7dbdc5d5,PERSONAL_RECOGNIZANCE,,0a8af508-87dd-4824-8870-a79e3fe254e3,"[""SURRENDER_PASSPORT"", ""NO_CONTACT""]",2025-09-11 15:33:53,False,,P-FA25B6D19C,False,,,
2500.0,BOND-cd22b411-7cfc-440c-bd66-4f8faf12d485,PERSONAL_RECOGNIZANCE,,2f95b8d0-40b7-4fab-a714-ee556c46b5cc,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:53,False,,P-C14014B2AC,False,,,
500.0,BOND-e834c457-5ac5-4b56-a1aa-099450807b90,SURETY,Quick Release Bail,29abb20f-2171-44d0-b991-8f35736d1c11,[],2025-09-11 15:33:53,False,,P-A3A033C68B,True,2025-07-19 15:33:53,Michael Simpson,RCPT-291552
2500.0,BOND-154f2c11-e687-493d-ae10-da9b4bbbd34a,PERSONAL_RECOGNIZANCE,,28668fc1-ee77-4a90-963b-11fcaac5dcc0,"[""TRAVEL_RESTRICTIONS"", ""NO_CONTACT""]",2025-09-11 15:33:53,True,,P-A68E4F42AF,False,,,
500.0,BOND-1be028d3-ed88-4162-9ce3-aac9aa893073,PERSONAL_RECOGNIZANCE,,8392eeb1-2dd7-43b7-8429-d9e1b961c8ff,"[""NO_CONTACT""]",2025-09-11 15:33:53,False,2025-08-29 15:33:53,P-836448D60F,True,2025-07-23 15:33:53,Terrance Thompson,RCPT-469470
10000.0,BOND-a934f32c-9432-4ee0-a15b-4f024a961ec7,PERSONAL_RECOGNIZANCE,,16bd67f6-f99a-42ea-a3fb-1ea98b63519e,[],2025-09-11 15:33:53,False,,P-F17744F32C,True,2025-07-12 15:33:53,Claire Mckenzie,RCPT-507000
1000.0,BOND-a0ebce12-e285-47c3-9a08-eb1b9691e6e9,CASH,,81debc05-87aa-46d2-aa53-127815f63f8c,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:53,False,,P-69DD16A799,True,2025-08-01 15:33:53,Kara Flores,RCPT-721916
500.0,BOND-f3df56f2-9a45-402c-b5ca-d1ce0df7ca7f,PROPERTY,,3daa9bc9-50b5-4444-90b4-cf778519abc9,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:53,True,,P-A2EA47CC2D,False,,,
10000.0,BOND-47abe4bd-cdbe-488a-ae6e-6a28c7311c82,PROPERTY,,b4f7b487-6877-41ce-8ae9-82854aa34007,"[""SURRENDER_PASSPORT""]",2025-09-11 15:33:53,False,,P-55B5D8F5FE,False,,,
2500.0,BOND-f2516df5-7baa-48f9-a58f-1c8ce8d030e9,PERSONAL_RECOGNIZANCE,,4c95b8ee-c2e3-491d-ab20-af6a54a0e844,[],2025-09-11 15:33:53,False,,P-8BE20EB64C,True,2025-06-28 15:33:53,Jennifer Andrews,RCPT-473920
2500.0,BOND-f1d83874-beb1-4e0b-853e-6432e19c690a,SURETY,,d2fbb2cc-4868-4779-ab26-06bc2d242d02,"[""SURRENDER_PASSPORT"", ""NO_CONTACT""]",2025-09-11 15:33:53,True,,P-5D1C8D801C,False,,,
5000.0,BOND-16f9a39f-a82a-45c5-b44f-01e39d58f31d,CASH,,ab3d0ef1-e7c6-4366-bb12-eac12cc6f814,"[""SURRENDER_PASSPORT"", ""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:53,False,,P-B2DDEEE005,False,,,
5000.0,BOND-454abd0a-58bd-456e-b22b-61078022f531,PROPERTY,,b00b51c1-0cc7-424e-b592-314953d42bdc,"[""SURRENDER_PASSPORT""]",2025-09-11 15:33:53,False,,P-E66DEFF381,True,2025-09-08 15:33:53,Joseph Collins,RCPT-889332
500.0,BOND-f7dfe4ed-7784-426e-9287-ca0872aa86b9,CASH,,30b2b92d-392e-4305-8352-939b1787eeb3,[],2025-09-11 15:33:53,False,,P-1A3715A6BB,True,2025-07-28 15:33:53,Erin Murray,RCPT-631978
2500.0,BOND-8c3778a3-708f-4c58-ad95-b2f292f5d9bc,SURETY,,fae913c9-7cb3-4215-9a22-d74605de2f2d,"[""SURRENDER_PASSPORT"", ""NO_CONTACT""]",2025-09-11 15:33:53,False,,P-E402021C56,False,,,
500.0,BOND-331af214-af23-4383-b8fd-dc0c98ed68c8,SURETY,Quick Release Bail,3d082202-0f5f-40d8-b372-a104d17cbb3d,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:53,True,2025-09-08 15:33:53,P-73F0550DE3,True,2025-08-03 15:33:53,Brittany Hart,RCPT-390782
2500.0,BOND-8ad176e5-e8b2-44a0-b094-4cb41a504029,CASH,,df355738-8953-4839-9277-c4f5fff4f083,"[""SURRENDER_PASSPORT"", ""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:53,False,,P-82436CAAC2,False,,,
2500.0,BOND-92079a53-e71c-4aa7-912f-77d4f09f7916,SURETY,,5423c346-118e-4d02-a56d-f5fbd7749bbf,[],2025-09-11 15:33:53,False,,P-4FB5216B24,False,,,
500.0,BOND-2e164fda-79ff-4fd6-b84e-32b92ab1b422,CASH,,8fc089ce-39fd-4759-82a5-d3226df49b2c,"[""NO_CONTACT""]",2025-09-11 15:33:53,True,,P-471866C6DB,True,2025-06-18 15:33:53,Melissa Morris,RCPT-157275
500.0,BOND-1b1d393d-b4aa-4dae-8ef9-e50a2c7460f5,SURETY,,7db651c2-6912-4c3a-971d-d7c36be38fc1,"[""NO_CONTACT""]",2025-09-11 15:33:53,True,,P-3DA9966052,False,,,
5000.0,BOND-9e4e4685-4a78-4607-b8d3-f3493c344c56,PERSONAL_RECOGNIZANCE,,184105e9-81b0-4a3e-9921-142e79926a22,[],2025-09-11 15:33:53,True,,P-249367D16F,False,,,
10000.0,BOND-b36ed36c-dd32-4b1a-81f2-cac6372cbe6a,CASH,,ce4e9013-e736-4ce2-a557-24eafa578afd,"[""SURRENDER_PASSPORT""]",2025-09-11 15:33:53,True,,P-737ACB24AA,False,,,
5000.0,BOND-eb4f8651-433a-409e-b188-426d58c6f947,CASH,,1325b46d-34bb-4888-94cf-3a51b953f623,"[""PRETRIAL_SUPERVISION"", ""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:53,False,,P-0CC451527B,False,,,
5000.0,BOND-42dd8239-5c2c-4e40-a3fd-3a37fc155349,PERSONAL_RECOGNIZANCE,,810d937c-447c-40a2-9f06-3b59cc9a6421,"[""NO_CONTACT""]",2025-09-11 15:33:53,True,,P-2AD88605E1,False,,,
5000.0,BOND-8b7ebfe1-f352-42de-9960-13eeff239c77,CASH,,db34c54d-2df3-4917-91f5-1359483001ae,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:53,False,,P-9E58978292,False,,,
2500.0,BOND-dd807efc-ed90-4e32-b868-61f85cdacacf,PERSONAL_RECOGNIZANCE,,c117d1c1-f24b-4ae8-800c-9fa8857973ce,[],2025-09-11 15:33:53,False,,P-D7B6677D98,False,,,
5000.0,BOND-d416c108-cdd2-4912-b99e-5ce79434e983,SURETY,,6a6f999e-cb16-4378-a5a3-6c0c5bce0491,"[""TRAVEL_RESTRICTIONS"", ""SURRENDER_PASSPORT""]",2025-09-11 15:33:54,False,,P-F1841193EF,False,,,
5000.0,BOND-1dfc814d-42f0-44e0-bdd2-1a0c77d08ca9,SURETY,Liberty Bonding,84493687-68ea-43d6-8e16-af80c87438cd,"[""SURRENDER_PASSPORT"", ""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:54,False,2025-08-27 15:33:54,P-5FA97DB862,True,2025-08-04 15:33:54,Jeffrey Wallace,RCPT-283077
500.0,BOND-92b6a890-4397-4389-8f1c-e06a2c4db5be,CASH,,e0b028b2-8d0b-4227-87cc-5f28204e01f8,[],2025-09-11 15:33:54,False,,P-9A2136CCAE,False,,,
2500.0,BOND-d5517477-2a51-4e1c-acc3-7f5562113543,SURETY,Quick Release Bail,220dbccb-8a04-4d75-a52d-ec833f8428e0,"[""TRAVEL_RESTRICTIONS"", ""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:54,True,,P-9BBED7B2C0,True,2025-06-23 15:33:54,Andrew Taylor,RCPT-889472
500.0,BOND-2dad7de3-9244-49ae-a187-ba8f8c8938af,PERSONAL_RECOGNIZANCE,,f8e47b96-b43b-4566-8588-b9a7ec9d0d4e,"[""PRETRIAL_SUPERVISION"", ""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:54,False,,P-AFF183C618,False,,,
5000.0,BOND-e9e9c630-83c2-44cb-b90c-aa8f19196ca6,PROPERTY,,3e89fede-dede-45ec-8d33-7761254ade55,"[""TRAVEL_RESTRICTIONS"", ""NO_CONTACT""]",2025-09-11 15:33:54,False,,P-DFDE4178A4,False,,,
5000.0,BOND-e568881a-c631-41b9-9422-05448cec7675,PERSONAL_RECOGNIZANCE,,f169af02-f9d7-43dd-9a29-0f0c243b2002,[],2025-09-11 15:33:54,False,,P-1BC575EB96,True,2025-08-18 15:33:54,Megan Green,RCPT-616914
2500.0,BOND-0d93c2c6-c0bf-47d4-8a35-36953496c7b0,SURETY,AAA Bail Bonds,8cf72730-a47e-4d00-869c-e10bf342c6fa,"[""TRAVEL_RESTRICTIONS"", ""NO_CONTACT""]",2025-09-11 15:33:54,False,,P-B5DD1E5CD4,True,2025-07-19 15:33:54,Loretta Duncan,RCPT-491167
1000.0,BOND-ac0c3f24-43ee-4b12-bf9a-14ee60e37e1f,PERSONAL_RECOGNIZANCE,,5cba577a-f0b0-42a7-b1df-d11b25c73970,[],2025-09-11 15:33:54,False,,P-ECEE4E2524,False,,,
10000.0,BOND-f8187c22-c0e6-483e-8419-5c81c1b8eb5e,CASH,,7a57fa9d-7ca3-4f67-985b-f331d61ed5c5,[],2025-09-11 15:33:54,False,,P-B50BEA307A,False,,,
500.0,BOND-4801aff8-6e5a-4166-8322-38ee06bd2284,CASH,,ae901da5-0fe1-4b4e-b400-b9cefb076901,[],2025-09-11 15:33:54,False,,P-DB15BF8DDA,True,2025-06-30 15:33:54,Amber Hill,RCPT-700179
1000.0,BOND-89e1bcde-e3bc-400d-9e33-76fc53a1a6df,PROPERTY,,8aa0c009-012f-4fd3-afbc-22540d0d98be,"[""SURRENDER_PASSPORT""]",2025-09-11 15:33:54,False,,P-759F5F4A6F,True,2025-07-25 15:33:54,Jessica Barry,RCPT-464324
1000.0,BOND-6447016d-ddb7-4002-b63c-b1155d4e6109,SURETY,Quick Release Bail,919a9442-723e-41af-81ae-9aedfb28ace8,"[""PRETRIAL_SUPERVISION"", ""SURRENDER_PASSPORT""]",2025-09-11 15:33:54,False,,P-8306998AA3,True,2025-07-21 15:33:54,Eileen Walters,RCPT-290340
1000.0,BOND-b1147a93-1775-43da-baab-11d251259f6c,SURETY,,97800236-50db-47d2-8729-4743a7e504c6,[],2025-09-11 15:33:54,False,,P-730BF14BA5,False,,,
500.0,BOND-e6cee7a3-f272-4a11-8dc4-e24d437696b6,CASH,,fc332b97-993c-4de7-9970-9345780ba8fa,[],2025-09-11 15:33:54,False,,P-0FA82CEF26,False,,,
500.0,BOND-c958cd2c-2b90-4ab2-b3e6-20bfeff050e0,PERSONAL_RECOGNIZANCE,,add1d07d-0ebf-444f-9668-44058a377e62,[],2025-09-11 15:33:54,False,,P-5C27B4A8F6,False,,,
1000.0,BOND-1a6fdc6c-42e1-4ac0-845a-883e4de9ed8c,SURETY,,447e3d1b-0638-4478-982c-4bdeead584ef,[],2025-09-11 15:33:54,False,,P-F15B33C47D,False,,,
5000.0,BOND-c1839e2d-b8c0-4e40-8774-56d4d11a062e,SURETY,,01d2ee53-8d71-43ac-956a-b6b61483d879,"[""PRETRIAL_SUPERVISION""]",2025-09-11 15:33:54,False,,P-1EE9911E2A,False,,,
500.0,BOND-4a4cad0d-147a-42d9-b266-b63d6fcecbe0,PERSONAL_RECOGNIZANCE,,4c726997-e933-47e5-9a1e-3fa113f67eab,"[""TRAVEL_RESTRICTIONS""]",2025-09-11 15:33:54,False,,P-230EC419A3,False,,,
